customer_id	account_number	raw_first_name	raw_last_name	raw_email	raw_phone	raw_country	raw_city	account_type	raw_kyc_status	bvn_nin	annual_income_local	local_currency	raw_dob	raw_account_open_date
514	NXB00000514	DIANA	hart	yespinoza@example.org	46176792988	Kenya	Briannashire	Corporate	verified	69895438130	5736289.3	KES	1961-03-26	27/09/2023
515	NXB00000515	 Michael 	Williamson	bjones@example.net	31177533126	UAE	New Johnton	Corporate	EXPIRED	26213045988	27005954.71	AED	05-Oct-1981	05/23/2024
516	NXB00000516	MELANIE	JONES	catherine02@example.com	76298334774	Nigeria	South Lisa	Current	failed	12349475467	33849952.48	NGN	18-Feb-1992	18-Oct-2023
517	NXB00000517	LINDSEY	lee	sotoelizabeth@example.org	20569815287	Kenya	Masonstad	Business	failed	30478543100	11057720.27	KES	09/23/1977	2016-10-26
518	NXB00000518	 Christine 	 Hansen 	lauriegonzales@example.net	19128411730	Ghana	Andrewport	Business	EXPIRED	62654502045	33485898.84	GHS	22/11/1960	25/12/2023
519	NXB00000519	SANDRA	king	carlos24@example.org		South Africa	Port April	Business	 Verified 	53333826374	3218476.24	ZAR	06/03/1965	05/06/2018
520	NXB00000520	CHERYL	collins	gardnerpatricia@example.net	40056435023	Ghana	East Trevorshire	Current	UNDER REVIEW	99392744006	26372746.19	GHS	07/29/1971	03/01/2018
521	NXB00000521	rebecca	warner	reedchad@example.com	87240107835	United Kingdom	Kimberlybury	Business	PENDING	52328102967	25417766.26	GBP	1969-11-19	11-Feb-2015
522	NXB00000522	ANDREW	BROWN	amandadalton@example.net	87066266821	United States	Michaelmouth	Business	FAILED	27381091503	5496233.08	USD	2000-11-21	25/03/2019
523	NXB00000523	 Samuel 	Brown	christophersmith@example.com	03010272405	United Kingdom	West David	Corporate	FAILED	41482088148	15837980.51	GBP	1964-01-26	13-Jan-2015
524	NXB00000524	Raymond	 Sandoval 	jonesshawna@example.org	53745843845	Nigeria	North Michaelchester	Corporate	failed	75092239837	25525435.11	NGN	05/04/1996	2024-08-05
525	NXB00000525	Janice	HOWELL	christian28@example.org	83152037710	Ghana	Joshuafurt	Current	PENDING	21898899452	45338725.48	GHS	17/09/2000	2018-09-11
526	NXB00000526	 Kevin 	HANNA	ramirezchelsea@example.com	66703362680	Nigeria	Sharonmouth	Business	UNDER REVIEW	28294831242	19130837.07	NGN	2002-02-11	20/07/2023
527	NXB00000527	sandra	Solomon	katherinepeterson@example.net	60186487699	Nigeria	South Tanner	Business	under review	67037954247	38771623.54	NGN	01/06/1981	31-May-2015
528	NXB00000528	victoria	ALLEN	campbellfelicia@example.com		Nigeria	East Kelseyport	Corporate	verified	63092898794	40372693.8	NGN	07/11/1993	12/17/2020
529	NXB00000529	MATTHEW	 Foster 	michael49@example.org		Kenya	West Ashleymouth	Business	failed	44268256139	26738775.88	KES	10/28/1994	18/12/2024
530	NXB00000530	Mary	 Abbott 	cford@example.org	05783609149	Nigeria	South Hectorview	Current	under review	31688771135	28349813.2	NGN	27-Nov-1974	23/08/2023
531	NXB00000531	 Jordan 	simpson	crystalthomas@example.net	31028795083	South Africa	Allenstad	Business	VERIFIED	67761704682	21716233.67	ZAR	1966-02-07	30/12/2019
532	NXB00000532	AMBER	williams	michaeljones@example.com	81335956164	South Africa	Catherinestad	Business	FAILED	86135292411	48361309.07	ZAR	25/12/1977	09/07/2019
533	NXB00000533	 Matthew 	 Russell 	thomas49@example.org	50429019358	Ghana	Shelbyfurt	Savings	under review	12981062152	39967889.66	GHS	11/03/1983	08/19/2021
534	NXB00000534	Mariah	johnson	patrickcuevas@example.org	39898681809	Nigeria	Stewartborough	Business	VERIFIED	95187428814	38714141.3	NGN	04/10/1981	24/06/2021
535	NXB00000535	 Mary 	 Carter 	marklloyd@example.com	75137651588	United Kingdom	Jacobsmouth	Business	VERIFIED	37119585754	34249667.48	GBP	05-Feb-1993	13/08/2019
536	NXB00000536	 Kristie 	 Hall 	sarasanchez@example.com	94455116682	Nigeria	East Nancy	Business	UNDER REVIEW	32568726225	22098542.49	NGN	1963-06-15	15-Sep-2017
537	NXB00000537	 Alexis 	martinez	kathy71@example.org	60212886652	Nigeria	Lake Kelly	Corporate	FAILED	15069188340	35455244.68	NGN	11/14/1967	2020-05-28
538	NXB00000538	Matthew	 Summers 	brittany91@example.net	15767647229	Nigeria	North Brittney	Corporate	pending	24997251859	21435252.03	NGN	26-Jul-1962	07-Oct-2016
539	NXB00000539	 Mitchell 	banks	lflores@example.net	13475098898	Nigeria	Patrickburgh	Savings	UNDER REVIEW	12485002985	10762851.98	NGN	06/02/1998	2017-02-05
540	NXB00000540	STEPHANIE	WILLIAMS	russellramirez@example.net	15421447732	United States	East Elizabethberg	Business	 Verified 	64454207864	13797562.37	USD	1997-03-06	06/09/2015
541	NXB00000541	 Cody 	ARNOLD	anthonyorr@example.net		Kenya	North Tracy	Current	verified		20303074.61	KES	13/09/1968	2024-12-12
542	NXB00000542	LYNN	Wood	shelly96@example.net		United States	Meyermouth	Current	FAILED	66628068558	41838971.24	USD	26-Mar-1968	19/02/2018
543	NXB00000543	 Kenneth 	rodriguez	wallaceryan@example.com	24151315285	South Africa	Lake Haileyton	Business	EXPIRED	12384596013	27226596.35	ZAR	2002-12-20	25/04/2023
544	NXB00000544	ryan	Randolph	james80@example.net	32963347272	Germany	East Cynthia	Business	verified	94606048870	11339699.44	EUR	02/15/1987	05/06/2016
545	NXB00000545	christopher	BLACK	aaronjones@example.net	20649693578	United Kingdom	West Elizabeth	Current	pending	41729572122	17729053.07	GBP	21-Feb-1962	30/08/2023
546	NXB00000546	 Tracy 	 Mccoy 	amy41@example.org	46753612751	Nigeria	Port Nicole	Corporate	UNDER REVIEW	35014159292	22954055.42	NGN	16-Jun-1967	12/28/2018
547	NXB00000547	Mary	SHIELDS	bmcdaniel@example.com	83608545667	South Africa	Ritaview	Corporate	VERIFIED	68180192108	15416955.0	ZAR	15/02/1960	23/05/2023
548	NXB00000548	TODD	robinson	parkerrobert@example.net	83199529800	Ghana	Rhondaside	Savings	PENDING	87753007323	48011611.18	GHS	11/17/1997	2021-09-03
549	NXB00000549	Bryan	Williams	michaelgonzalez@example.org	34255638300	Nigeria	New Raymondfort	Current	pending	44499644491	13322879.15	NGN	1985-09-04	07/23/2021
550	NXB00000550	bobby	campbell	hallkelsey@example.org	41662411186	Nigeria	North Jill	Current	 Verified 	40785349393	18197283.87	NGN	10/29/1961	30-Jan-2024
551	NXB00000551	LAURA	LEE	kristen68@example.net	44731497646	United States	Hoffmanfort	Current	UNDER REVIEW	54168068890	39912624.21	USD	1990-08-20	14/07/2017
552	NXB00000552	Justin	warner	patrickkaiser@example.net	58173906375	South Africa	Lake Lanceberg	Current	FAILED	49351354556	42565193.3	ZAR	09/05/1977	22/08/2021
553	NXB00000553	Lisa	daugherty	hoffmanjared@example.com	12697893074	Nigeria	Maryton	Savings	 Verified 		41666837.82	NGN	18-May-1995	10-Jun-2023
554	NXB00000554	 Marc 	Cunningham	rsavage@example.net	87875357788	Nigeria	Lyonsfurt	Corporate	UNDER REVIEW	94231732659	30932009.53	NGN	2002-09-04	04/27/2016
555	NXB00000555	DAVID	 Smith 	martinsamuel@example.org	67287286604	Nigeria	Jenniferview	Corporate	failed	59770073073	14253831.85	NGN	1962-12-10	04/22/2019
556	NXB00000556	ALEXANDRA	gilbert	anne22@example.com	95894773522	South Africa	West Robertberg	Corporate	UNDER REVIEW	26307260070	29504864.45	ZAR	10/02/1968	2020-01-03
557	NXB00000557	thomas	 Holder 	collinsjacob@example.net	87510979215	United Kingdom	Courtneyborough	Current	under review	75601628890	16265845.07	GBP	14/12/1989	28/10/2017
558	NXB00000558	JOSHUA	 Hoover 	tsilva@example.com	48831921342	Nigeria	East Laurashire	Savings	EXPIRED	10981694813	723218.67	NGN	08/09/1986	26-May-2022
559	NXB00000559	deanna	reyes	tammy97@example.org	03319222705	Ghana	New Lindsay	Savings	verified	58669989120	991688.16	GHS	21-Mar-1964	05/09/2017
560	NXB00000560	ronald	RUIZ	vincent13@example.net	66754858193	Nigeria	Port Samuel	Corporate	EXPIRED	91249293914	23319276.52	NGN	07-Apr-1966	03/24/2020
561	NXB00000561	scott	neal	gina86@example.net	20575639836	Ghana	East Scotthaven	Savings	PENDING	42406628586	35555701.16	GHS	30-May-1971	2022-11-08
562	NXB00000562	JAMES	Willis	clinton54@example.net	94047604409	South Africa	Henryfort	Corporate	EXPIRED	66012589833	24889110.65	ZAR	02/22/1977	05/05/2017
563	NXB00000563	 Karen 	Holland	johnsonanthony@example.net	22161070518	Germany	West Marymouth	Savings	UNDER REVIEW	95352197498	47166423.36	EUR	11-Jun-1967	28-Mar-2020
564	NXB00000564	Rachael	Jackson	zachary66@example.net	13824127049	Ghana	Thompsontown	Current	PENDING	56277574803	35123801.6	GHS	16/11/1991	06/07/2016
565	NXB00000565	Larry	 Castro 	petersonashley@example.net	97111212590	Germany	Lake Nicholas	Corporate	 Verified 	90137484712	39056472.68	EUR	03-Apr-1976	06-Jun-2017
566	NXB00000566	 Christopher 	ramsey	kylebecker@example.org	40642429563	United Kingdom	East Tiffany	Current	 Verified 	11504797898	37871608.4	GBP	12/03/1983	15/12/2018
567	NXB00000567	 Jordan 	gonzales	burnsbeth@example.com	20962893654	Nigeria	Christopherborough	Corporate	FAILED	96673643042	1129262.56	NGN	03/06/1998	11/22/2023
568	NXB00000568	jonathan	MCDONALD	weekszachary@example.net	72795596905	Nigeria	East Robertmouth	Savings	pending	98915124419	21166519.58	NGN	21/08/1967	06/12/2015
569	NXB00000569	Matthew	LEACH	robintorres@example.com	07979966734	Ghana	Timothyfurt	Business	under review	32308941938	3804288.8	GHS	01-Jul-1997	2022-04-04
570	NXB00000570	KEVIN	ARELLANO	kathrynsantana@example.net	66496902824	Nigeria	New Karen	Current	FAILED	83876839964	31149754.22	NGN	01/12/1966	05/05/2018
571	NXB00000571	 David 	COOK	wallerkyle@example.org	76270232441	Nigeria	South Christopher	Savings	under review	14145032329	46622329.59	NGN	10/06/1966	2020-06-13
572	NXB00000572	 John 	COHEN	adam25@example.org	86376731625	Ghana	Rachaelchester	Corporate	under review	30917815282	19850654.72	GHS	18-Oct-1969	2015-02-12
573	NXB00000573	candice	Ferguson	tracy90@example.org	35558099613	South Africa	North Jason	Corporate	verified	36247937380	49160420.08	ZAR	09/30/1999	27/10/2023
574	NXB00000574	Ryan	Morgan	ronaldmitchell@example.com	04622681715	Nigeria	East Luisshire	Savings	under review		15333678.86	NGN	02/08/2002	2023-01-09
575	NXB00000575	William	PARKS	tuckersusan@example.com	04641978575	Ghana	Port Haroldchester	Current	EXPIRED	70896954522	23758483.79	GHS	19/02/2000	13-Nov-2020
576	NXB00000576	AMANDA	 Reyes 	hernandezmatthew@example.net	38976074017	Kenya	New Ginaview	Current	failed	51250606081	9413007.07	KES	07-Jan-1962	13/11/2024
577	NXB00000577	Ronald	LEONARD	danielsguy@example.com	07540915086	Germany	New Codyberg	Corporate	VERIFIED	22876335196	41876725.46	EUR	03/06/1982	07-Dec-2016
578	NXB00000578	Cynthia	jordan	michael79@example.org	01550291681	United Kingdom	Moralesburgh	Corporate	failed	19738061344	38544830.64	GBP	07/19/1967	05-Jan-2018
579	NXB00000579	 Stephanie 	Scott	copelandryan@example.org	94498830597	Ghana	Julieburgh	Corporate	pending	31521137377	18267303.03	GHS	28-Feb-1973	05/11/2023
580	NXB00000580	JOSHUA	Powers	rbrowning@example.com	06306244795	Ghana	North Jenna	Corporate	 Verified 	79569278961	21976735.42	GHS	03-Sep-1991	2015-09-16
581	NXB00000581	Jeffrey	Carr	omatthews@example.net	86780555572	Nigeria	New Heidi	Corporate	failed	19338895629	19845334.15	NGN	06/29/1972	2018-08-08
582	NXB00000582	emily	 Scott 	guerreroashley@example.org	85138544577	UAE	New Michael	Savings	failed	68720628060	2970592.02	AED	03/12/1981	2023-04-07
583	NXB00000583	Ryan	Forbes	potterjustin@example.net	36826911633	Nigeria	Gregoryburgh	Current	EXPIRED	61759635900	36523201.55	NGN	11/09/1963	15-Jun-2024
584	NXB00000584	 Katie 	joyce	wpierce@example.org	94551588863	United States	Mitchellmouth	Corporate	FAILED	84750178441	46268506.76	USD	2000-06-06	15-Feb-2019
585	NXB00000585	ERIC	MARKS	iroberts@example.com	21696663093	United States	New Ashleychester	Current	EXPIRED	34463180043	29054801.34	USD	1964-12-07	18-Sep-2023
586	NXB00000586	 Sonia 	NGUYEN	garrettgarrett@example.net	50968832753	Ghana	West David	Business	FAILED	67395112231	37768488.95	GHS	1979-03-20	2018-10-14
587	NXB00000587	 Calvin 	johnson	rstevens@example.net	32781952371	Nigeria	Camachofort	Current	VERIFIED	76126854289	32408299.66	NGN	11/13/1989	02/04/2015
588	NXB00000588	MICHELLE	jones	trosario@example.net	98077046056	Kenya	Cobbville	Current	 Verified 	67641165632	44448701.89	KES	28-Apr-1981	2023-09-14
589	NXB00000589	 Dustin 	Baker	bowenmichael@example.net	23734151773	South Africa	Hannahmouth	Current	PENDING		38116411.56	ZAR	1990-05-02	06/05/2019
590	NXB00000590	Kristin	lyons	brooke22@example.net	03595442947	Germany	Lake Linda	Corporate	under review	56573915063	40041588.35	EUR	08-Aug-1988	2024-07-06
591	NXB00000591	david	lawson	oscott@example.org	94290458867	UAE	Dawnshire	Savings	EXPIRED	44611778668	32571628.98	AED	01/03/1985	2023-07-31
592	NXB00000592	 Melissa 	EDWARDS	nicholas72@example.net	27601534332	Kenya	Lake Jamesfort	Corporate	under review	32359310886	42027326.91	KES	1994-03-16	07/06/2019
593	NXB00000593	STEPHEN	 Durham 	larsenmegan@example.net	35061581488	South Africa	South Ashleybury	Current	pending	33971734288	38453515.7	ZAR	1982-10-30	07/19/2022
594	NXB00000594	John	robles	hannahcurtis@example.org	72094841312	Kenya	East Jeremyshire	Current	EXPIRED	70517966200	37008117.81	KES	2001-05-11	26/12/2020
595	NXB00000595	kathleen	 Woods 	herrerakimberly@example.com	37171731893	UAE	Ashleyshire	Business	 Verified 	35899541983	36039183.27	AED	07/11/1986	2024-11-30
596	NXB00000596	Russell	STEIN	mwaters@example.net	04694725878	South Africa	Michellebury	Savings	failed	94033529640	48930541.23	ZAR	1980-03-02	04/08/2019
597	NXB00000597	 Matthew 	byrd	connie12@example.com	58772216417	Nigeria	East Kimberly	Savings	UNDER REVIEW	81327630748	8539100.92	NGN	03/07/1972	18-Apr-2021
598	NXB00000598	kathryn	LEWIS	luke87@example.org	93925236229	South Africa	Valdezchester	Corporate	PENDING	66314090950	23838060.88	ZAR	1998-07-30	02/05/2019
599	NXB00000599	KIMBERLY	Adams	thomas45@example.org	55574696606	South Africa	Debbieberg	Savings	verified	97529774214	42620246.85	ZAR	08/02/1999	2024-07-13
600	NXB00000600	THERESA	WANG	cardenasjames@example.net	45056658833	Ghana	Gatesville	Corporate	VERIFIED		46877329.74	GHS	01/01/1967	27-Jan-2022
601	NXB00000601	CHARLES	MARTIN	ldavid@example.com		Nigeria	Port Donnafort	Savings	EXPIRED	62223941999	7936020.71	NGN	06/06/1967	03/03/2021
602	NXB00000602	John	Benitez	dbrown@example.net	48574172156	South Africa	Audreyside	Savings	VERIFIED	29145432108	26058836.95	ZAR	05-Aug-1989	05/03/2021
603	NXB00000603	CHRISTOPHER	SANCHEZ	angela40@example.org	55732573755	South Africa	Cassandratown	Corporate	PENDING	65843947466	46884431.42	ZAR	1990-09-29	24/01/2023
604	NXB00000604	 Donald 	 May 	ffoster@example.org	85096085874	UAE	Lake Charlesland	Current	VERIFIED	16689279773	26753996.82	AED	1997-09-16	2017-09-10
605	NXB00000605	terri	 Norman 	laurenmathis@example.org	93164772512	Kenya	Rosechester	Current	failed	45564953583	11307930.53	KES	09/01/1996	01/25/2022
606	NXB00000606	 Pamela 	MORALES	adam60@example.org	56243958739	South Africa	East Kendra	Savings	 Verified 	51860377644	40620069.43	ZAR	09/26/2001	05/06/2018
607	NXB00000607	JAMIE	WHITE	fergusonshirley@example.org	85155333426	South Africa	Port Michael	Current	FAILED	59214008831	12807878.83	ZAR	11-Mar-1968	23/05/2021
608	NXB00000608	DERRICK	nolan	ymartinez@example.org	36077633691	Ghana	East Katherineville	Corporate	EXPIRED	27183172707	45955394.94	GHS	03/04/1973	18-Mar-2019
609	NXB00000609	Shelia	YANG	kara56@example.org	18574817006	Nigeria	West Michaelport	Business	UNDER REVIEW	69116351992	13164188.42	NGN	1993-10-25	06/11/2022
610	NXB00000610	MARY	hamilton	jerome16@example.com	45023290282	Germany	North Caitlynborough	Corporate	failed	82580057187	27565825.32	EUR	01-May-1965	21/10/2024
611	NXB00000611	 Michelle 	 Guerrero 	christina26@example.org	82251207346	Kenya	Anthonytown	Current	FAILED	31306174047	11925643.64	KES	21/09/1961	10/07/2019
612	NXB00000612	 Martin 	Oneal	mossdrew@example.com	86982210531	South Africa	South Stevenchester	Savings	 Verified 	88910717772	15865391.12	ZAR	18/08/1996	08/04/2024
613	NXB00000613	melissa	 Herrera 	melodypacheco@example.org	77425859177	Nigeria	East Zachary	Current	 Verified 	69963095025	28401939.35	NGN	1965-10-11	22/04/2019
614	NXB00000614	 Linda 	thomas	pauljennifer@example.com	33424579889	Ghana	Robertberg	Current	UNDER REVIEW	93223389486	49270702.99	GHS	10/04/2000	08/05/2021
615	NXB00000615	 Beth 	 Michael 	adkinslauren@example.net	32020326509	Nigeria	Jacobshire	Corporate	EXPIRED	93541150367	9770907.41	NGN	07/02/2001	20-Feb-2015
616	NXB00000616	RICHARD	Haney	ihowell@example.com	48552457871	Nigeria	Bryanstad	Current	verified	37175849910	30354565.55	NGN	06/19/1993	2023-07-29
617	NXB00000617	RONALD	JOHNSON	codyhester@example.org	84254768182	Nigeria	East Mary	Savings	failed	15572680745	32792386.46	NGN	11/07/1989	06/22/2019
618	NXB00000618	JEFFREY	Smith	alicia29@example.net	85838252129	UAE	Garrisonview	Current	VERIFIED	52394398955	36688914.86	AED	1985-04-19	10-Jun-2017
619	NXB00000619	 Brandon 	Costa	hphillips@example.com	75240148439	Nigeria	Port Robertberg	Current	PENDING		23768827.07	NGN	27/06/1961	24-Mar-2022
620	NXB00000620	timothy	Martin	petermoore@example.com	93351342619	UAE	Thomasview	Savings	UNDER REVIEW	98946285703	7990917.35	AED	04/06/1983	14-Aug-2017
621	NXB00000621	 Kathleen 	 Smith 	meyeralexandria@example.net	37418972154	UAE	Danielmouth	Corporate	pending	92043774837	47192221.99	AED	22/01/1985	2016-05-27
622	NXB00000622	ronald	JACKSON	oblake@example.net	19953766014	South Africa	Robertview	Savings	EXPIRED	60074515841	12677242.5	ZAR	2001-12-14	12/01/2020
623	NXB00000623	Tonya	 Miller 	marqueztodd@example.net	39641789969	Ghana	New Danielville	Current	failed	48683600326	12771486.3	GHS	19-Feb-2002	03-Jul-2020
624	NXB00000624	BARBARA	wilson	michaelchambers@example.net	60577980660	Nigeria	North Crystal	Corporate	pending	24623093159	1130270.12	NGN	04/04/1982	07/24/2020
625	NXB00000625	Mark	CARTER	upham@example.com	55534705742	South Africa	Joystad	Current	under review	34323434487	48316909.94	ZAR	30-Jul-1966	2024-05-06
626	NXB00000626	kimberly	 Jackson 	vgates@example.com	54116597263	South Africa	Matthewmouth	Savings	FAILED	52933809431	14115552.83	ZAR	14-Feb-1980	2021-03-02
627	NXB00000627	 Paula 	 Fischer 	marcusrodriguez@example.net	88488269131	Germany	Phelpsberg	Current	FAILED	78019142319	20970173.24	EUR	1963-06-02	27/10/2023
628	NXB00000628	Jennifer	PATEL	yanderson@example.org	99153703824	South Africa	Port Heather	Corporate	FAILED	89621018142	17682107.46	ZAR	08-Jan-1972	04/20/2019
629	NXB00000629	Jeffery	GOLDEN	nwong@example.org	43097768893	Nigeria	Burtonfurt	Business	UNDER REVIEW	53359568256	44812278.2	NGN	08-Apr-1980	16/01/2018
630	NXB00000630	JULIE	 Mann 	linda46@example.com	35851253892	South Africa	Nicholsville	Savings	EXPIRED	77951786384	633295.65	ZAR	1972-10-14	08/04/2021
631	NXB00000631	Lindsay	Munoz	jennifer83@example.com		United States	Audreyton	Business	verified	46677200677	49243246.08	USD	02/21/1994	10/10/2021
632	NXB00000632	steve	 Kim 	kbrown@example.org	80572151494	Nigeria	Jordanberg	Corporate	 Verified 	40236164252	25930205.16	NGN	21/01/2001	04-Sep-2022
633	NXB00000633	 Valerie 	LEWIS	scollins@example.net	53986289509	South Africa	Port Tiffanyland	Current	under review	32856510077	30599984.58	ZAR	1975-02-27	15-Apr-2019
634	NXB00000634	alyssa	cross	johnguzman@example.org	07151169666	United Kingdom	Isaacport	Business	under review	36337388640	3246941.69	GBP	07/07/1968	13-May-2018
635	NXB00000635	MICHAEL	 Mann 	victor24@example.com	35157184090	UAE	Codytown	Corporate	VERIFIED		25526661.71	AED	22/02/1987	06/24/2015
636	NXB00000636	TAMARA	Rice	murphykevin@example.net	12397283512	Nigeria	South Jasmine	Current	verified	36164406092	34197098.27	NGN	11/03/2000	03/02/2024
637	NXB00000637	Nichole	Thompson	lisawallace@example.net	81441529821	Ghana	New Samantha	Savings	UNDER REVIEW	41779926315	9730300.74	GHS	1965-05-08	30/08/2021
638	NXB00000638	sharon	mcfarland	hbowers@example.net	53523736050	Nigeria	Port Aprilmouth	Savings	UNDER REVIEW	92574570034	45296699.56	NGN	1990-06-02	03/05/2020
639	NXB00000639	 Rhonda 	HART	psherman@example.org	52734666617	Nigeria	West Annafurt	Current	FAILED	70472831396	37660393.75	NGN	22/12/1972	2023-05-14
640	NXB00000640	kevin	Gay	kelli08@example.org	14998250800	UAE	West Tamara	Corporate	EXPIRED	64992359660	49891207.47	AED	07/12/1965	01/06/2017
641	NXB00000641	BRIAN	Bryan	hrodgers@example.org	03172351373	Ghana	North Sandraborough	Current	VERIFIED	20240779613	37123225.01	GHS	1973-07-05	15-Jun-2016
